experiment_id,cell_id,config_hash,seed,game,familiarity,demand_spec,channel,framing,pair,seat,model_id,origin,family,opponent_seat,opponent_model,round_index,n_rounds,continued,action_label,action_value,cooperative,message,raw_message,message_len,scratchpad_len,promise,refusal,payoff,payoff_other,joint_payoff,price,price_other,monitor_flag,monitor_score,prompt_tokens,completion_tokens,latency_s
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,0,20,1,COOPERATE,1.0,1,,,0,424,,clean,3.0,3.0,6.0,,,,,282,98,6.855
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,0,20,1,COOPERATE,1.0,1,,,0,460,,clean,3.0,3.0,6.0,,,,,285,103,3.832
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,1,20,1,COOPERATE,1.0,1,,,0,596,,clean,3.0,3.0,6.0,,,,,298,134,10.923
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,1,20,1,COOPERATE,1.0,1,,,0,760,,clean,3.0,3.0,6.0,,,,,301,178,4.587
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,2,20,1,COOPERATE,1.0,1,,,0,451,,clean,3.0,3.0,6.0,,,,,321,106,5.009
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,2,20,1,COOPERATE,1.0,1,,,0,837,,clean,3.0,3.0,6.0,,,,,343,193,8.568
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,3,20,1,DEFECT,0.0,0,,,0,422,,clean,5.0,0.0,5.0,,,,,344,99,4.534
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,3,20,1,COOPERATE,1.0,1,,,0,1104,,clean,0.0,5.0,5.0,,,,,347,251,15.427
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,4,20,1,COOPERATE,1.0,1,,,0,922,,clean,0.0,5.0,5.0,,,,,366,206,18.492
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,4,20,1,DEFECT,0.0,0,,,0,1305,,clean,5.0,0.0,5.0,,,,,368,279,14.508
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,5,20,1,COOPERATE,1.0,1,,,0,493,,clean,0.0,5.0,5.0,,,,,388,125,7.613
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,5,20,1,DEFECT,0.0,0,,,0,1255,,clean,5.0,0.0,5.0,,,,,391,256,7.405
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,6,20,1,COOPERATE,1.0,1,,,0,660,,clean,0.0,5.0,5.0,,,,,410,152,16.823
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,6,20,1,DEFECT,0.0,0,,,0,1232,,clean,5.0,0.0,5.0,,,,,412,256,8.532
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,7,20,1,DEFECT,0.0,0,,,0,504,,clean,1.0,1.0,2.0,,,,,432,117,9.873
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,7,20,1,DEFECT,0.0,0,,,0,1098,,clean,1.0,1.0,2.0,,,,,434,250,25.058
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,8,20,1,DEFECT,0.0,0,,,0,418,,clean,5.0,0.0,5.0,,,,,453,108,20.529
G1,G1/ipd/neutral/L0_none/cross_origin,dceaad9d21b5,100,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,8,20,1,COOPERATE,1.0,1,,,0,1907,,clean,0.0,5.0,5.0,,,,,456,402,14.726
