experiment_id,cell_id,config_hash,seed,game,familiarity,demand_spec,channel,framing,pair,seat,model_id,origin,family,opponent_seat,opponent_model,round_index,n_rounds,continued,action_label,action_value,cooperative,message,raw_message,message_len,scratchpad_len,promise,refusal,payoff,payoff_other,joint_payoff,price,price_other,monitor_flag,monitor_score,prompt_tokens,completion_tokens,latency_s
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,0,18,1,COOPERATE,1.0,1,,,0,439,,clean,3.0,3.0,6.0,,,,,282,103,3.647
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,0,18,1,COOPERATE,1.0,1,,,0,645,,clean,3.0,3.0,6.0,,,,,304,152,3.587
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,1,18,1,COOPERATE,1.0,1,,,0,529,,clean,3.0,3.0,6.0,,,,,298,117,3.454
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,1,18,1,COOPERATE,1.0,1,,,0,503,,clean,3.0,3.0,6.0,,,,,301,115,5.216
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,2,18,1,DEFECT,0.0,0,,,0,297,,clean,5.0,0.0,5.0,,,,,321,76,2.571
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,2,18,1,COOPERATE,1.0,1,,,0,722,,clean,0.0,5.0,5.0,,,,,324,161,7.564
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,3,18,1,DEFECT,0.0,0,,,0,838,,clean,1.0,1.0,2.0,,,,,343,194,5.916
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,3,18,1,DEFECT,0.0,0,,,0,559,,clean,1.0,1.0,2.0,,,,,345,127,16.361
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,4,18,1,COOPERATE,1.0,1,,,0,595,,clean,0.0,5.0,5.0,,,,,364,147,3.932
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,4,18,1,DEFECT,0.0,0,,,0,1108,,clean,5.0,0.0,5.0,,,,,366,240,33.926
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,5,18,1,COOPERATE,1.0,1,,,0,810,,clean,0.0,5.0,5.0,,,,,386,192,5.757
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,5,18,1,DEFECT,0.0,0,,,0,731,,clean,5.0,0.0,5.0,,,,,389,154,3.83
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,6,18,1,DEFECT,0.0,0,,,0,870,,clean,1.0,1.0,2.0,,,,,408,213,6.1
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,6,18,1,DEFECT,0.0,0,,,0,721,,clean,1.0,1.0,2.0,,,,,411,161,6.556
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,7,18,1,COOPERATE,1.0,1,,,0,545,,clean,0.0,5.0,5.0,,,,,429,128,4.377
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,7,18,1,DEFECT,0.0,0,,,0,944,,clean,5.0,0.0,5.0,,,,,451,230,4.235
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,8,18,1,DEFECT,0.0,0,,,0,365,,clean,1.0,1.0,2.0,,,,,451,102,4.079
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,8,18,1,DEFECT,0.0,0,,,0,970,,clean,1.0,1.0,2.0,,,,,453,211,17.289
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,9,18,1,DEFECT,0.0,0,,,0,330,,clean,1.0,1.0,2.0,,,,,472,84,4.158
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,9,18,1,DEFECT,0.0,0,,,0,663,,clean,1.0,1.0,2.0,,,,,494,142,2.634
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,10,18,1,COOPERATE,1.0,1,,,0,905,,clean,0.0,5.0,5.0,,,,,493,238,7.134
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,10,18,1,DEFECT,0.0,0,,,0,714,,clean,5.0,0.0,5.0,,,,,496,147,5.671
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,11,18,1,DEFECT,0.0,0,,,0,795,,clean,1.0,1.0,2.0,,,,,493,190,5.151
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,11,18,1,DEFECT,0.0,0,,,0,654,,clean,1.0,1.0,2.0,,,,,495,165,4.677
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,12,18,1,DEFECT,0.0,0,,,0,597,,clean,1.0,1.0,2.0,,,,,492,139,4.146
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,12,18,1,DEFECT,0.0,0,,,0,513,,clean,1.0,1.0,2.0,,,,,493,117,2.089
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,13,18,1,DEFECT,0.0,0,,,0,301,,clean,1.0,1.0,2.0,,,,,492,85,3.66
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,13,18,1,DEFECT,0.0,0,,,0,1041,,clean,1.0,1.0,2.0,,,,,492,225,5.189
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,A,qwen-72b,chinese,qwen,B,llama-70b,14,18,1,DEFECT,0.0,0,,,0,334,,clean,1.0,1.0,2.0,,,,,493,83,2.649
G1,G1/ipd/neutral/L0_none/cross_origin,bef295e157dd,0,ipd,canonical,,L0_none,neutral,qwen-72b+llama-70b,B,llama-70b,western,llama,A,qwen-72b,14,18,1,DEFECT,0.0,0,,,0,787,,clean,1.0,1.0,2.0,,,,,511,174,3.238
