experiment_id,cell_id,config_hash,seed,game,familiarity,demand_spec,channel,framing,pair,seat,model_id,origin,family,opponent_seat,opponent_model,round_index,n_rounds,continued,action_label,action_value,cooperative,message,raw_message,message_len,scratchpad_len,promise,refusal,payoff,payoff_other,joint_payoff,price,price_other,monitor_flag,monitor_score,prompt_tokens,completion_tokens,latency_s
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,0,20,1,COOPERATE,1.0,1,,,0,242,,clean,3.0,3.0,6.0,,,,,282,67,2.237
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,0,20,1,COOPERATE,1.0,1,,,0,361,,clean,3.0,3.0,6.0,,,,,282,93,3.15
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,1,20,1,COOPERATE,1.0,1,,,0,510,,clean,3.0,3.0,6.0,,,,,298,127,3.377
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,1,20,1,COOPERATE,1.0,1,,,0,453,,clean,3.0,3.0,6.0,,,,,298,115,3.067
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,2,20,1,DEFECT,0.0,0,,,0,580,,clean,5.0,0.0,5.0,,,,,321,137,3.738
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,2,20,1,COOPERATE,1.0,1,,,0,525,,clean,0.0,5.0,5.0,,,,,321,120,3.293
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,3,20,1,COOPERATE,1.0,1,,,0,588,,clean,0.0,5.0,5.0,,,,,343,128,3.656
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,3,20,1,DEFECT,0.0,0,,,0,421,,clean,5.0,0.0,5.0,,,,,343,103,3.01
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,4,20,1,COOPERATE,1.0,1,,,0,338,,clean,0.0,5.0,5.0,,,,,365,93,2.969
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,4,20,1,DEFECT,0.0,0,,,0,682,,clean,5.0,0.0,5.0,,,,,365,162,4.915
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,5,20,1,COOPERATE,1.0,1,,,0,319,,clean,3.0,3.0,6.0,,,,,387,87,2.619
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,5,20,1,COOPERATE,1.0,1,,,0,327,,clean,3.0,3.0,6.0,,,,,387,83,2.508
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,6,20,1,DEFECT,0.0,0,,,0,471,,clean,5.0,0.0,5.0,,,,,410,126,3.664
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,6,20,1,COOPERATE,1.0,1,,,0,377,,clean,0.0,5.0,5.0,,,,,410,93,2.796
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,7,20,1,DEFECT,0.0,0,,,0,411,,clean,1.0,1.0,2.0,,,,,432,103,3.225
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,7,20,1,DEFECT,0.0,0,,,0,347,,clean,1.0,1.0,2.0,,,,,432,88,2.801
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,8,20,1,DEFECT,0.0,0,,,0,288,,clean,5.0,0.0,5.0,,,,,453,74,2.385
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,8,20,1,COOPERATE,1.0,1,,,0,358,,clean,0.0,5.0,5.0,,,,,453,92,2.885
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,9,20,1,DEFECT,0.0,0,,,0,494,,clean,5.0,0.0,5.0,,,,,475,119,3.792
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,9,20,1,COOPERATE,1.0,1,,,0,363,,clean,0.0,5.0,5.0,,,,,475,104,3.321
P1,P1/none/self_local_14,7393226b37b1,300,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,10,20,1,DEFECT,0.0,0,,,0,605,,clean,1.0,1.0,2.0,,,,,497,139,4.99
