experiment_id,cell_id,config_hash,seed,game,familiarity,demand_spec,channel,framing,pair,seat,model_id,origin,family,opponent_seat,opponent_model,round_index,n_rounds,continued,action_label,action_value,cooperative,message,raw_message,message_len,scratchpad_len,promise,refusal,payoff,payoff_other,joint_payoff,price,price_other,monitor_flag,monitor_score,prompt_tokens,completion_tokens,latency_s
A5,A5/llama-8b/vs_tit_for_tat,691708e7416b,0,ipd,canonical,,L0_none,neutral,llama-8b+tit_for_tat,A,llama-8b,western,llama,B,tit_for_tat,0,5,1,COOPERATE,1.0,1,,,0,14,,clean,3.0,3.0,6.0,,,,,0,0,0.0
A5,A5/llama-8b/vs_tit_for_tat,691708e7416b,0,ipd,canonical,,L0_none,neutral,llama-8b+tit_for_tat,B,tit_for_tat,classical,,A,llama-8b,0,5,1,COOPERATE,1.0,1,,,0,0,,clean,3.0,3.0,6.0,,,,,0,0,0.0
A5,A5/llama-8b/vs_tit_for_tat,691708e7416b,0,ipd,canonical,,L0_none,neutral,llama-8b+tit_for_tat,A,llama-8b,western,llama,B,tit_for_tat,1,5,1,DEFECT,0.0,0,,,0,14,,clean,5.0,0.0,5.0,,,,,0,0,0.0
A5,A5/llama-8b/vs_tit_for_tat,691708e7416b,0,ipd,canonical,,L0_none,neutral,llama-8b+tit_for_tat,B,tit_for_tat,classical,,A,llama-8b,1,5,1,COOPERATE,1.0,1,,,0,0,,clean,0.0,5.0,5.0,,,,,0,0,0.0
A5,A5/llama-8b/vs_tit_for_tat,691708e7416b,0,ipd,canonical,,L0_none,neutral,llama-8b+tit_for_tat,A,llama-8b,western,llama,B,tit_for_tat,2,5,1,COOPERATE,1.0,1,,,0,14,,clean,0.0,5.0,5.0,,,,,0,0,0.0
A5,A5/llama-8b/vs_tit_for_tat,691708e7416b,0,ipd,canonical,,L0_none,neutral,llama-8b+tit_for_tat,B,tit_for_tat,classical,,A,llama-8b,2,5,1,DEFECT,0.0,0,,,0,0,,clean,5.0,0.0,5.0,,,,,0,0,0.0
A5,A5/llama-8b/vs_tit_for_tat,691708e7416b,0,ipd,canonical,,L0_none,neutral,llama-8b+tit_for_tat,A,llama-8b,western,llama,B,tit_for_tat,3,5,1,COOPERATE,1.0,1,,,0,14,,clean,3.0,3.0,6.0,,,,,0,0,0.0
A5,A5/llama-8b/vs_tit_for_tat,691708e7416b,0,ipd,canonical,,L0_none,neutral,llama-8b+tit_for_tat,B,tit_for_tat,classical,,A,llama-8b,3,5,1,COOPERATE,1.0,1,,,0,0,,clean,3.0,3.0,6.0,,,,,0,0,0.0
A5,A5/llama-8b/vs_tit_for_tat,691708e7416b,0,ipd,canonical,,L0_none,neutral,llama-8b+tit_for_tat,A,llama-8b,western,llama,B,tit_for_tat,4,5,0,COOPERATE,1.0,1,,,0,14,,clean,3.0,3.0,6.0,,,,,0,0,0.0
A5,A5/llama-8b/vs_tit_for_tat,691708e7416b,0,ipd,canonical,,L0_none,neutral,llama-8b+tit_for_tat,B,tit_for_tat,classical,,A,llama-8b,4,5,0,COOPERATE,1.0,1,,,0,0,,clean,3.0,3.0,6.0,,,,,0,0,0.0
